"day_pos","date_time","date_time_exp","sent_num","text"
8,"2016-06-25 15:30:20","2016-06-25 15:00:00",1,"Pizza was delivered and spaghetti cooked Maya is sleeping and we are going to watch something in bed It's rainig so it's sleepy time #p #xfb"
9,"2016-06-25 16:07:37","2016-06-25 15:45:00",1,"Watching #Bones episode and relaxing in the bed. I will most likely take a nap after episode ends, because weather is really sleepy #p #xfb"
10,"2016-06-25 18:51:23","2016-06-25 18:45:00",1,"I just woke up from really good and long nap. And we will go to shopping mall to buy some strawberries for kids #p #xfb"
11,"2016-06-25 19:32:12","2016-06-25 19:30:00",1,"We have finished watching #Bones episode which I have slept with this was the nice one with some special treatment #p #xfb"
12,"2016-06-25 20:34:26","2016-06-25 20:15:00",1,"Sleepy feeling which I had helped to solve apricot @kofola which we really appreciate here in Switzerland when friends deliver it #p #xfb"
13,"2016-06-25 21:35:34","2016-06-25 21:00:00",1,"Watching many shows on @streamCZ and relaxing in the bed with my wife. Outside is raining like hell and lazy mood surrounding us #p #xfb"
14,"2016-06-25 22:20:05","2016-06-25 21:45:00",1,"Putting kids into beds, respectively they want to sleep on the couch in living room because they made there bunker from pillows #p #xfb"
15,"2016-06-25 22:54:12","2016-06-25 22:30:00",1,"Maya returned to her bed and Filip is still sleeping in the bunker in living room. We are just wondering if it is matter of time #p #xfb"
16,"2016-06-25 23:18:13","2016-06-25 23:15:00",1,"I am going to continue with my PhD study. I need to finish some parts which I have promised to my college student #p #xfb"
17,"2016-06-26 00:22:33","2016-06-25 23:59:59",-1,"Company @Dell notebook is real shit after four years. It's overheating and terrible noisy I cannot wait to exchange it for MacBook #n #xfb"
1,"2016-06-26 09:44:47","2016-06-26 09:00:00",-1,"Maya woke us up at six o'clock and we push her back to the bed. She remained in ours so Iva moved into thirs. #n #xfb"
2,"2016-06-26 10:52:53","2016-06-26 10:30:00",1,"Both kids are awake already so I need to leave bed as well even though it's perfect to stay so long, but I need to prepare breakfast #p #xfb"
3,"2016-06-26 11:16:50","2016-06-26 11:15:00",1,"I gave kids yogurt as snack and I am going to prepare lunch, because it's time. Iva is still sleeping because she was really tired #p #xfb"
4,"2016-06-26 12:29:42","2016-06-26 12:00:00",1,"Potatoes are baking in owen and I am going to grill mature roast beef. Then I need to prepare dressing for salad and it's perfect #p #xfb"
5,"2016-06-26 12:56:06","2016-06-26 12:45:00",-1,"Trying to grill, but it's slowly starting and embers don't want to burn. So, I am just waiting till it's starts to burn like hell #n #xfb"
6,"2016-06-26 14:06:32","2016-06-26 13:30:00",1,"Lunch was good and since I was completely smoked as well I needed shower so I took one and it's perfect again. I feel like newborn #p #xfb"
7,"2016-06-26 14:52:34","2016-06-26 14:15:00",1,"Filip was playing alone in the children's room because Maya is sleeping in the living room and currently he visits us in bedroom #p #xfb"
8,"2016-06-26 15:11:59","2016-06-26 15:00:00",1,"It's same sleepy weather as yesterday. Filip asked about Madagascar movie and enjoying it in their children room and we are relaxing #p #xfb"
9,"2016-06-26 16:34:57","2016-06-26 16:30:00",1,"Both girls are sleeping and I just woke up and I will most likely continue. Filip builded bunker under the bed and living inside #p #xfb"
10,"2016-06-26 17:16:38","2016-06-26 17:15:00",1,"In the middle of sleeping I was checking kids. Maya is still sleeping because of light fiber and Filip is building big bunker #p #xfb"
11,"2016-06-26 18:16:37","2016-06-26 18:00:00",1,"We finally woke up and we are hungry. Filip is playing around and Maya woke up too. She is better even though she has still fever #p #xfb"
12,"2016-06-26 19:58:17","2016-06-26 19:30:00",1,"We had gentle fight for fun with Filip and it was enough because I tinkle him close to cry. But he liked it a lot he wanted more #p #xfb"
13,"2016-06-26 21:11:15","2016-06-26 21:00:00",1,"Enjoy garlic soup and relaxing with movie in the bed with my wife. I am totally full and satisfied after long time #p #xfb"
14,"2016-06-26 21:48:32","2016-06-26 21:45:00",1,"Kids are in the beds. It was little bit fight especially with Filip who is able destroy whole bathroom during toothbrushing #p #xfb"
15,"2016-06-26 22:31:56","2016-06-26 22:30:00",1,"Tonight is nice comedy how to be single. It's going to end and starting to be serious. And I am somehow tired even I slept a lot #p #xfb"
16,"2016-06-26 23:38:07","2016-06-26 23:15:00",1,"During the clean up of Gmail mailbox I had nice conversation with my sister who showed me her drawing and want to be proud of it #p #xfb"
17,"2016-06-27 00:21:50","2016-06-26 23:59:59",-1,"Struggling with data preparation for natural language processing assignment for part of speech tagging. It's difficult #n #xfb"
1,"2016-06-27 07:54:39","2016-06-27 07:30:00",-1,"It was nice sunny morning before my wife started to running around and complaining about little mess in here and there #n #xfb"
2,"2016-06-27 08:16:36","2016-06-27 08:15:00",1,"It was tight up, but I caught train on time when it arrives to station. So, good thing is that I would be in office in advance #p #xfb"
3,"2016-06-27 09:16:47","2016-06-27 09:00:00",1,"After daily scrum meeting I want to finish all my unfinished tasks and then follow up with more, but I need to give work to others #p #xfb"
4,"2016-06-27 09:53:02","2016-06-27 09:45:00",-1,"I am running around and defining the tasks for everyone else. I urgently need team leader for detail design discussion. #n #xfb"
5,"2016-06-27 11:11:17","2016-06-27 10:30:00",-1,"I have fully specified task for college and assigned it to him. So, I expect big discussion with many complaints or misunderstanding #n #xfb"
6,"2016-06-27 11:29:54","2016-06-27 11:15:00",-1,"I have lot of stress today and I cannot get rid of it. I hope lunchtime helps when I will sit on the terrace with ice cream #n #xfb"
7,"2016-06-27 12:13:29","2016-06-27 12:00:00",1,"Relaxing on the terrace with ice cream and discussing politics with colleagues and enjoying sun and fresh air to down the stress #p #xfb"
8,"2016-06-27 13:11:44","2016-06-27 12:45:00",1,"Back in the work. I took a minute to describe some implementation part and I can investigate more and describe design for developers #p #xfb"
9,"2016-06-27 14:01:33","2016-06-27 13:30:00",1,"Put some effort to discussing design issue with colleague, but finally we were on the same page so I just wrote it down to JIRA task #p #xfb"
10,"2016-06-27 14:15:43","2016-06-27 14:15:00",1,"Slowly fixing one by one task in my queue and with definition of design and delegation I feel less pressure on me #p #xfb"
11,"2016-06-27 15:34:22","2016-06-27 15:00:00",1,"We had a nice hypothetical discussion about big impact change which time by time occurs but never taken into account yet #p #xfb"
12,"2016-06-27 15:46:39","2016-06-27 15:45:00",1,"Checked with colleague requirements for design and since we clarified it I can finish prototyping and improve design description #p #xfb"
13,"2016-06-27 16:53:23","2016-06-27 16:30:00",-1,"We had really temperament meeting about disk space and it's improper allocation, requirements and usage which leads almost nowhere #n #xfb"
14,"2016-06-27 17:22:33","2016-06-27 17:15:00",1,"I am going finally home. To be there in advance because from six there is parent teacher meeting in Mayas kindergarten #p #xfb"
15,"2016-06-27 20:02:33","2016-06-27 19:30:00",1,"We have returned from kindergarten visit, it was thrilling one and half hour discussion about daughter about her study #p #xfb"
16,"2016-06-27 20:48:22","2016-06-27 20:15:00",-1,"Trying to prepare dinner. Just simple roast beef and French fries. Question is if meet is eatable, it smells weird, not normal #n #xfb"
17,"2016-06-27 21:46:50","2016-06-27 21:45:00",-1,"The meet was terrible and we cannot eat it at all so French fries saved us a little bit, but we are still hungry #n #xfb"
18,"2016-06-27 22:31:50","2016-06-27 22:30:00",1,"Watching last episode six season Game of Thrones and it has surprising twists. We are enjoying it together with my wife #p #xfb"
19,"2016-06-28 00:04:12","2016-06-27 23:59:59",-1,"I tried to do pull request to @github repository which I have forked but windows application always freeze which is pitty #n #xfb"
1,"2016-06-28 08:03:31","2016-06-28 07:30:00",1,"Today is the last day of experiment and after fifty days I have written more than thousand of tweets to express sentiment #p #xfb"
2,"2016-06-28 08:18:14","2016-06-28 08:15:00",1,"I didn't caught regular train so I hope there is no exception with tram like last time, because I would like to be in office in time #p #xfb"
3,"2016-06-28 09:07:05","2016-06-28 09:00:00",1,"I have been at work in time. And currently going to withdraw money to recharge card to cafeteria and buy some breakfast #p #xfb"
4,"2016-06-28 10:16:03","2016-06-28 09:45:00",1,"Back at my place and trying to work. It would not be such difficult today I hope. And I need to also find some new fitness band #p #xfb"
5,"2016-06-28 10:50:19","2016-06-28 10:30:00",1,"I had really good interview scan call with one company human resources and they will let me know about scheduling personal interview #p #xfb"
6,"2016-06-28 11:15:44","2016-06-28 11:15:00",1,"Many discussions are going around and soon we go to have lunch. So, let's finish one task before lunch and then follow up #p #xfb"
7,"2016-06-28 12:39:25","2016-06-28 12:00:00",1,"Lunch was bright point of the day and right now I need to return back to the desk and work at least for several hours #p #xfb"
8,"2016-06-28 13:32:03","2016-06-28 13:30:00",-1,"Again in the chaos of many tasks so I forget to tweet. I need to catch the line. I need to say after fifty days I am tired #n #xfb"
9,"2016-06-28 14:18:07","2016-06-28 14:15:00",1,"I need to buy coke, because I am little bit down with energy and effort invested into the work so I need sugar and spirit #p #xfb"
10,"2016-06-28 15:07:14","2016-06-28 15:00:00",1,"Had really good break with friends and played ping-pong for fifteen minutes and right now I am able to do something useful #p #xfb"
11,"2016-06-28 15:46:30","2016-06-28 15:45:00",-1,"Investigating issue with complex functionality and trying to figure it out But it seems to me like wrong setup of input parameters #n #xfb"
12,"2016-06-28 16:40:14","2016-06-28 16:30:00",1,"I am sitting on the interesting meeting. Where the problems with transactions within delta load are explained in deep detail #p #xfb"
13,"2016-06-28 17:40:35","2016-06-28 17:15:00",1,"Writing an email about career topics which I want to discuss with my new line manager and I am really interested about discussion #p #xfb"
14,"2016-06-28 18:18:34","2016-06-28 18:00:00",1,"I have left work and going to pick up ear drops medicine for my daughter and send brief from post office #p #xfb"
15,"2016-06-28 18:46:48","2016-06-28 18:45:00",1,"Reading the review about @TomTom #Spark #Runner and think about it as possible next fitness band instead of @fitbit #ChargeHR #p #xfb"
16,"2016-06-28 19:39:32","2016-06-28 19:30:00",1,"Back at home and my wife explains me how it's working with shopping in Germany near to the border and how cheap grocery is there #p #xfb"
17,"2016-06-28 20:42:01","2016-06-28 20:15:00",1,"Playing with kids magic pencil game to car They need to get used to it but it looks they like it because questions are not difficult #p #xfb"
18,"2016-06-28 21:25:48","2016-06-28 21:00:00",1,"We are searching for movie or TV show which we will watch together with eating goulash for dinner. It looks we have something #p #xfb"
19,"2016-06-28 21:52:13","2016-06-28 21:45:00",1,"Watching Orange is the New Black and relaxing in the bed with my wife. I need to finish something in work later today #p #xfb"
20,"2016-06-28 23:03:56","2016-06-28 22:30:00",1,"Improving my research about fitness bands and trying to get more information about favorites like @TomTom #Spark or @Jawbone  #UP3 #p #xfb"
